ORG. JUR,RAZON SOCIAL,NIT,MUN-COMERCIAL,CIIU-1,CIIU-2,CIIU-3,CIIU-4,ACTIVIDAD,NOMBRE PROPIO,NOMBRE REPRESENTANTE LEGAL
2,AUTO LAVADO TOYOLUV,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4732 ** Comercio al por menor de lubricantes (aceites  grasas)  aditivos y productos de limpieza para vehiculos automotores,G4520 ** Mantenimiento y reparacion de vehiculos automotores,,AUTO LAVADO DE VEHICULOS  VENTA DE ACCESORIOS LUBRICANTES,ESPINOSA GARCIA SEBASTIAN,
2,TORNIPARTES Y RADIADORES D.J,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4520 ** Mantenimiento y reparacion de vehiculos automotores,,,ACTIVIDAD COMERCIAL VENTA DE REPUESTOS  MANTENIMIENTO Y REPARACION AUTOMOTRIZ,AREVALO DIAZ GERSON,
2,ECAUTOS REPUESTOS & PARTES,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4520 ** Mantenimiento y reparacion de vehiculos automotores,,,VENTA Y COMERCIALIZACION DE AUTOPARTES.,CARDENAS COBOS ELVER,
2,ARNE REPUESTOS,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,,,,VENTA DE REPUESTOS PARA AUTOS.,SUCRE NIÑO ELIANA,
2,MARAUTOS,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,,,,COMERCIO DE PARTES  PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES,BASTO MEDINA MARIO ANTONIO,
2,CENTRAL DE TORNILLOS,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,,,,COMERCIO DE PARTES  PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES,ALVARADO GARCIA LIBIA EUGENIA,
2,VENTA DE LLANTAS LA Y,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,,,,ACTIVIDAD COMERCIAL VENTA DE LLANTAS.,FERNANDEZ ROMERO ADIN,
2,TOYO-LUV,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,,,,1. COMERCIO DE PARTES  PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES,ESPINOSA QUIROZ WILSON,
2,COMERCIAL MOTOREPUESTOS,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,COMERCIALIZACIÓN  DE REPUESTOS PARA MOTOCICLETAS,MARTINEZ ZORRO HENRY,
2,ALMACEN Y TALLER CHEPE OROS,,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4520 ** Mantenimiento y reparacion de vehiculos automotores,,,COMERCIO DE PARTES  PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES,NEITE GENNY,
16,PICO GRUP S.A.S,9011402891,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4732 ** Comercio al por menor de lubricantes (aceites  grasas)  aditivos y productos de limpieza para vehiculos automotores,G4520 ** Mantenimiento y reparacion de vehiculos automotores,,,,PICO SANTAMARIA DAVINSON ANDRES
2,YAI MOTOS,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,COMERCIO DE MOTOCICLETAS  PARTES  PIEZAS Y ACCESORIOS   MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS,RODRIGUEZ GARZON YAINNER,
16,ALMACEN DE REPUESTOS AUTOCAMPERO J&M S.A.S,9013817292,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4520 ** Mantenimiento y reparacion de vehiculos automotores,C3312 ** Mantenimiento y reparacion especializado de maquinaria y equipo,G4663 ** Comercio al por mayor de materiales de construccion  articulos de ferreteria  pinturas  productos de vidrio  equipo y materiales de fontaneria y calefaccion,VENTA DE PARTES  ACCESORIO  HERRAMIENTAS Y TODO LO RELACIONADO. REPARACION DE AUTOMOTORES.,,VARGAS VILLAR CLAUDIA PATRICIA
16,TRACTO REPUESTOS RIO TAME SAS,9015397888,81794 - TAME,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4732 ** Comercio al por menor de lubricantes (aceites  grasas)  aditivos y productos de limpieza para vehiculos automotores,I5511 ** Alojamiento en hoteles,G4520 ** Mantenimiento y reparacion de vehiculos automotores,COMERCIO DE PARTES  PIEZAS AUTOPARTES  LLANTAS ACCESORIOS  MANTENIMIENTO Y LAVADO DE VEHÍCULOS  LUBRICANTES ACEITES GRASAS Y PRODUCTOS DE LIMPIEZA.,,GOMEZ CALLE MARIBEL
2,SERVI MOTOS J&S,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS,PEDRAZA SUAREZ GERMAN ANTONIO,
1,ORTIZ MARTINEZ ANGEL DAVID,11185501132,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS,,
2,MOTO JEFFERSON MANTENIMIENTO Y REPARACION,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,ACTIVIDAD COMERCIAL REPARACION Y MANTENIMIENTO DE MOTOS   VENTA DE REPUESTOS PIEZAS Y ACCESORIOS,SALGUERO PALOMINO LEIDY ALEXANDRA,
2,MOTEROS GALU,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,,ACTIVIDAD COMERCIAL VENTA DE CASCOS Y SUS ACCESORIOS,LLANES SANTOS LUZ MARY,
2,NURMY MOTOS,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4520 ** Mantenimiento y reparacion de vehiculos automotores,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,MANTENIMIENTO DE MOTOCICLETAS.,GARAVITO ESLAVA NURMY ALBERTO,
2,ALMACEN Y TALLER DE MOTOS EL BRAYAN,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,VENTA DE REPUESTOS Y MANTENIMIENTO Y ARREGLO DE MOTOCICLETAS.,RODRIGUEZ PEÑA BRYANT ALEXANDER,
2,ALMACEN Y TALLER DE MOTOS Y - MAX,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,,ACTIVIDAD COMERCIAL MANTENIMIENTO Y REPARACION DE MOTOS DE SUS PARTES  PIEZAS Y ACCESORIOS.,SANCHEZ MENDIETA JEISSON LIBARDO,
2,TALLER Y SERVICIOS HORNI-MOTOS,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,S9529 ** Mantenimiento y reparacion de otros efectos personales y enseres domesticos,G4762 ** Comercio al por menor de articulos deportivos  en establecimientos especializados,COMERCIO DE MOTOCICLETAS  BICICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS. MANTENIMIENTO Y REPARACIóN DE MOTOCICLETAS  BICICLETAS DE SUS PARTES Y PIEZAS,SOLER GOMEZ JULIO RAMON,
2,ALMACEN CHIQUIMOTOS TAME,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4520 ** Mantenimiento y reparacion de vehiculos automotores,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS  MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS,BAEZ SEPULVEDA ZOLEY,
2,MOTOREPUESTOS LA 14,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS,PONGUTA RODRIGUEZ SHIRLEY JOHANNA,
2,BICIMOTOS DAJHOEI,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4762 ** Comercio al por menor de articulos deportivos  en establecimientos especializados,,,ACTIVIDAD COMERCIAL MANTENIMIENTO Y REPARACION DE MOTOS,DIAZ COBOS LUZ ELENA,
2,TALLER DE MOTOS EL ARAGUATO,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,1. COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS,JAIMES  VERA JOSE MARIA,
2,COMERCIAL MOTOREPUESTOS 1,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,,,COMERCIALIZACIÓN  DE REPUESTOS PARA MOTOCICLETAS,MARTINEZ ZORRO HENRY,
2,ALMACEN Y TALLER DE MOTOS LA BENDICION,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,1. COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS 2. MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS,CORONADO CARLOS JULIO,
2,MOTO TICCOS,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS  MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS,PEREZ CIGUA EDDI ALFREDO,
2,ALMACEN Y TALLER DE MOTOS DIL,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4520 ** Mantenimiento y reparacion de vehiculos automotores,,,VENTA DE REPUESTOS DE MOTOS Y MANTENIMIENTO DE CARROS.,TORO SANCHEZ HILDA MARIA,
2,ALMACEN Y TALLER CORMOTOS,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4520 ** Mantenimiento y reparacion de vehiculos automotores,,,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES,VEGA ROSAS IMAR XIOMARA,
2,MOTO ACCESORIOS R2R,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,,VENTA DE REPUESTOS Y ACCESORIOS PARA MOTOCICLETAS,AMAYA VIRACACHA OSCAR MAURICIO,
2,COMERCIAL POWER MOTOS,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS. MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES.,COMERCIALIZADORA ANDRADE RAMIREZ S.A.S,
2,SERVILUJOS STYLE,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES,MINA HERNANDEZ YILMER ADIEL,
2,H&P MOTOS DISTRIBUIDOR AUTORIZADO,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,VENTA DE MOTOCICLETAS  PARTES Y ACCESORIOS  SERVICIO DE MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS,HERNANDEZ EMIRO,
2,ALMACEN REPUESTOS ELVIS MOTOS,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,,,ACTIVIDAD COMERCIAL VENTA DE PARTES  PIEZAS Y ACCESORIOS PARA MOTOCICLETAS.,LEANDRA CEPEDA GOMEZ,
2,ACCESORIOS LUJOS Y REPUESTOS FERCHO,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,ACTIVIDAD COMERCIAL MANTENIMIENTO Y REPARACION DE MOTOS EN SUS PARTES  PIEZAS Y ACCESORIOS.,VARGAS RAMOS LUIS ALEJANDRO,
2,MOTO REPUESTOS A&L,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,ACTIVIDAD COMERCIAL VENTA DE REPUESTOS PARA MOTOS  PARTES  PÍEZAS Y ACCESORIOS.,PEREZ SERRANO LEIDYS,
2,MULTIREPUESTOS STEIN,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS.,INOCENCIO ESLAVA FELIX STEIN,
2,ALMACEN Y TALLER TORNIMOTOS 77,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,COMERCIO Y MANTENIMIENTO DE MOTOCICLETAS Y SUS PARTES Y PIEZAS,TORO PEÑARANDA YORK FREDY,
2,GRUPO EMPRESARIAL GLOBAL MOTOR'S S.A.S TAME,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4512 ** Comercio de vehiculos automotores usados,G4520 ** Mantenimiento y reparacion de vehiculos automotores,Comercio de motocicletas y de sus partes  piezas y accesorios  mantenimiento y reparación de motocicletas y de sus partes y piezas  comercio de vehículos automotores usados y mantenimiento y reparación de vehículos automotores.,GRUPO EMPRESARIAL GLOBAL MOTOR'S S.A.S,
2,THE DAMACA MOTOR`S TAME,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,K6621 ** Actividades de agentes y corredores de seguros,,COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS,VALDIVIESO MALDONADO MARIA ESTHER,
2,ALMACEN SUPERMOTOS,,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,MANTENIMIENTO DE MOTOCICLETAS,RAMIREZ MARTINEZ CARLOS JOSE,
16,MOTO REPUESTOS SANABRIAS SAS ZOMAC,9013923154,81794 - TAME,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,DISTRIBUCIÓN Y VENTA DE MOTOCICLETAS Y SUS PARTES,,SANABRIA RUBIO ASTRID JOHANNNA
2,P&P MOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,,,PEÑA UBATE DIANA CAROLINA,
2,CONFI MOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,,MANTENIMIENTO DE MOTOS,JAIMES JIMENEZ ANGEL MAURICIO,
2,HILDERMOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,,MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS.,AREVALO VACA HILDEBRANDO,
2,KT MOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,actividad comercial mantenimiento reparaciÓn de motos sus partes piezas y accesorios.,RUIZ DIAZ LUIS FELIPE,
2,TECNICENTRO KAMOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,ACTIVIDAD COMERCIAL MANTENIMIENTO Y REPARACION DE MOTOS,SARMIENTO PEROZA ARCADIO,
2,MULTIMOTOS MANTILLA,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS Y SUS PARTES.,MANTILLA PABON YENDINSON,
2,ALMACEN Y TALLER DE MOTOS F&M,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,MANTENIMIENTO  REPARACIóN Y COMERCIO DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS,RIVERA RUBIO HUMBERTO,
2,TALLER DE MOTO TECNI RIAY,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,,,ACTIVIDAD COMERCIAL MANTENIMIENTO Y REPARACION DE MOTOS,RIAY MARTINEZ JUAN CARLOS,
2,TALLER Y ALMACEN URIMOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,,MECÁNICO DE MOTOCICLETAS.,URIBE ROBLES JAMES OMAR,
2,TALLER Y ALMACEN MARIANA MOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS  COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS,TENZA PEREZ JOHNY,
2,ALMACEN Y TALLER SENA MOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,1. MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS 2. COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS,CORDERO MENDIVELSO ENOC,
2,SERVIREPUESTOS SOLANO,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,G4732 ** Comercio al por menor de lubricantes (aceites  grasas)  aditivos y productos de limpieza para vehiculos automotores,,1. MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS 2. COMERCIO DE PARTES  PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHICULOS AUTOMOTORES,SOLANO MENDOZA PABLO YOANY,
2,PINTUAUTOS VALDERRAMA,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,,LATONERIA Y PINTURA DE AUTOMOTORES,VALDERRAMA BARBOSA ADI SAMUEL,
2,ALMACEN Y TALLER DE MOTOS EL VENADO,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,ACTIVIDAD COMERCIAL MANTENIMIENTO Y REPARACION DE MOTOS,YOLANDA BAEZ ARIAS,
2,ALMACÉN Y TALLER CHAMO CHAMO,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS  COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS.,CACERES CARDENAS DANIEL,
2,SERVICIO TECNICO SANABRIA,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4520 ** Mantenimiento y reparacion de vehiculos automotores,,,MANTENIMIENTO Y REPARACION DE MOTOS,SANABRIA RUBIO ASTRID JOHANNA,
2,MOTO REPUESTOS SANABRIAS II,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,COMERCIO DE TALLER DE MOTOS MANTENIMIENTO Y REPARACIÓN DE SUS PARTES  PIEZAS Y ACCESORIOS.,SANABRIA RUBIO EDGAR MAURICIO,
2,ALMACEN Y TALLER VILLAMOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,SERVICIO DE MANTENIMIENTO Y REPARACION DE MOTOCICLETAS  COMERCIO DE PARTES Y ACCESORIOS.,SANABRIA CORONADO GERARDO ANDRES,
2,MOTO REPUESTOS KAREN,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS  COMERCIO DE MOTOCICLETAS Y DE SUS PARTES  PIEZAS Y ACCESORIOS.,RIVERA RUBIO MIGUEL ANGEL,
2,YEINNS MOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS,RODRIGUEZ MARTINEZ JAMES RAFAEL,
2,ALMACEN Y TALLER KAMIMOTOS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,ACTIVIDAD COMERCIAL MANTENIMIENTO Y REPARACIÓN DE MOTOS.,PARRA BAUTISTA PABLO JOSE,
2,MOTOREPUESTO RUCRYS,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4520 ** Mantenimiento y reparacion de vehiculos automotores,,,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES,CRISTANCHO ARCINIEGAS ARLEY,
2,TALLER Y ALMACÉN DE REPUESTOS SIMAR,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,SERVICIO DE MANTENIMIENTO Y REPARACIÓN DE MOTOCICLETAS  COMERCIO DE REPUESTOS  PARTES  PIEZAS Y ACCESORIOS PARA MOTOCICLETAS,RAMIREZ CRUZ MARTHA PATRICIA,
2,TODOMOTOS C&S,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,,ACTIVIDAD COMERCIAL MANTENIMIENTO  REPARACION Y VENTA DE PARTES  PIEZAS Y ACCESORIOS PARA MOTOCICLETAS.,CAMARGO PEREZ JOSE GREGORIO,
2,ICONMOTOR,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS.,VEGA PARRA JORGE ANTONIO,
2,ALMACEN Y TALLER YURCAR,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,,,,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES Y PIEZAS,ORTEGA SANCHEZ YURLEY,
2,TALLER NUEVO REY,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,,,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS  COMERCIO DE REPUESTOS Y ACCESORIOS PARA MOTOCICLETAS,SUAREZ PEREZ YOLANDA,
2,MOTOREPUESTO JODAMHA,,81794 - TAME,G4542 ** Mantenimiento y reparacion de motocicletas y de sus partes y piezas,P8523 ** Educación media técnica,G4520 ** Mantenimiento y reparacion de vehiculos automotores,G4541 ** Comercio de motocicletas y de sus partes  piezas y accesorios,COMERCIO AL POR MENOR DE REPUESTOS Y MANTENIMIENTO DE MOTOS.,BLANCO HEREDIA HENRY DUBAN,
